--------- beginning of main
07-13 16:35:36.828 D/EyeProtect(18164): {"timestamp":1783931736781,"face_id":0,"face_count":1,"fps":20.6,"latency_ms":43,"source_width":320,"source_height":240,"face_box":{"x1":138,"y1":98,"x2":313,"y2":239},"left_eye_box":{"x1":173,"y1":162,"x2":220,"y2":187},"left_eye_center":{"x":197,"y":175},"right_eye_box":{"x1":244,"y1":163,"x2":288,"y2":186},"right_eye_center":{"x":266,"y":174},"eye_distance_px":69,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:37.378 D/EyeProtect(18164): {"timestamp":1783931737313,"face_id":34,"face_count":1,"fps":20.8,"latency_ms":59,"source_width":320,"source_height":240,"face_box":{"x1":122,"y1":87,"x2":319,"y2":239},"left_eye_box":{"x1":173,"y1":161,"x2":221,"y2":186},"left_eye_center":{"x":197,"y":174},"right_eye_box":{"x1":245,"y1":163,"x2":289,"y2":186},"right_eye_center":{"x":267,"y":174},"eye_distance_px":70,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:37.909 D/EyeProtect(18164): {"timestamp":1783931737846,"face_id":34,"face_count":1,"fps":21.0,"latency_ms":40,"source_width":320,"source_height":240,"face_box":{"x1":101,"y1":50,"x2":319,"y2":239},"left_eye_box":{"x1":159,"y1":139,"x2":211,"y2":165},"left_eye_center":{"x":185,"y":152},"right_eye_box":{"x1":239,"y1":137,"x2":287,"y2":163},"right_eye_center":{"x":263,"y":150},"eye_distance_px":78,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:38.422 D/EyeProtect(18164): {"timestamp":1783931738383,"face_id":34,"face_count":1,"fps":21.0,"latency_ms":34,"source_width":320,"source_height":240,"face_box":{"x1":100,"y1":55,"x2":319,"y2":239},"left_eye_box":{"x1":162,"y1":140,"x2":215,"y2":166},"left_eye_center":{"x":189,"y":153},"right_eye_box":{"x1":245,"y1":138,"x2":293,"y2":164},"right_eye_center":{"x":269,"y":151},"eye_distance_px":80,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:38.975 D/EyeProtect(18164): {"timestamp":1783931738911,"face_id":34,"face_count":1,"fps":20.4,"latency_ms":58,"source_width":320,"source_height":240,"face_box":{"x1":103,"y1":52,"x2":319,"y2":239},"left_eye_box":{"x1":165,"y1":141,"x2":218,"y2":168},"left_eye_center":{"x":192,"y":155},"right_eye_box":{"x1":248,"y1":139,"x2":295,"y2":166},"right_eye_center":{"x":272,"y":152},"eye_distance_px":80,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:39.506 D/EyeProtect(18164): {"timestamp":1783931739451,"face_id":34,"face_count":1,"fps":19.9,"latency_ms":50,"source_width":320,"source_height":240,"face_box":{"x1":121,"y1":66,"x2":319,"y2":239},"left_eye_box":{"x1":166,"y1":141,"x2":219,"y2":168},"left_eye_center":{"x":192,"y":155},"right_eye_box":{"x1":248,"y1":140,"x2":296,"y2":166},"right_eye_center":{"x":272,"y":153},"eye_distance_px":80,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:40.006 D/EyeProtect(18164): {"timestamp":1783931739940,"face_id":34,"face_count":1,"fps":21.7,"latency_ms":60,"source_width":320,"source_height":240,"face_box":{"x1":106,"y1":53,"x2":319,"y2":239},"left_eye_box":{"x1":168,"y1":142,"x2":221,"y2":168},"left_eye_center":{"x":194,"y":155},"right_eye_box":{"x1":251,"y1":139,"x2":298,"y2":165},"right_eye_center":{"x":274,"y":152},"eye_distance_px":80,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:40.554 D/EyeProtect(18164): {"timestamp":1783931740502,"face_id":34,"face_count":1,"fps":23.3,"latency_ms":46,"source_width":320,"source_height":240,"face_box":{"x1":123,"y1":64,"x2":319,"y2":239},"left_eye_box":{"x1":168,"y1":141,"x2":221,"y2":168},"left_eye_center":{"x":195,"y":155},"right_eye_box":{"x1":251,"y1":139,"x2":300,"y2":165},"right_eye_center":{"x":276,"y":152},"eye_distance_px":81,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:41.103 D/EyeProtect(18164): {"timestamp":1783931741032,"face_id":34,"face_count":1,"fps":19.2,"latency_ms":64,"source_width":320,"source_height":240,"face_box":{"x1":127,"y1":71,"x2":319,"y2":239},"left_eye_box":{"x1":169,"y1":141,"x2":222,"y2":168},"left_eye_center":{"x":195,"y":154},"right_eye_box":{"x1":252,"y1":139,"x2":300,"y2":166},"right_eye_center":{"x":276,"y":152},"eye_distance_px":81,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:41.621 D/EyeProtect(18164): {"timestamp":1783931741564,"face_id":34,"face_count":1,"fps":20.0,"latency_ms":51,"source_width":320,"source_height":240,"face_box":{"x1":109,"y1":61,"x2":319,"y2":239},"left_eye_box":{"x1":169,"y1":141,"x2":221,"y2":168},"left_eye_center":{"x":195,"y":154},"right_eye_box":{"x1":251,"y1":138,"x2":300,"y2":165},"right_eye_center":{"x":275,"y":152},"eye_distance_px":81,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:42.133 D/EyeProtect(18164): {"timestamp":1783931742078,"face_id":34,"face_count":1,"fps":22.1,"latency_ms":49,"source_width":320,"source_height":240,"face_box":{"x1":121,"y1":71,"x2":319,"y2":239},"left_eye_box":{"x1":168,"y1":141,"x2":221,"y2":168},"left_eye_center":{"x":195,"y":155},"right_eye_box":{"x1":251,"y1":138,"x2":299,"y2":165},"right_eye_center":{"x":275,"y":152},"eye_distance_px":81,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:42.669 D/EyeProtect(18164): {"timestamp":1783931742596,"face_id":35,"face_count":1,"fps":25.2,"latency_ms":66,"source_width":320,"source_height":240,"face_box":{"x1":114,"y1":61,"x2":319,"y2":239},"left_eye_box":{"x1":167,"y1":142,"x2":220,"y2":169},"left_eye_center":{"x":194,"y":156},"right_eye_box":{"x1":250,"y1":139,"x2":299,"y2":166},"right_eye_center":{"x":275,"y":153},"eye_distance_px":81,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:43.220 D/EyeProtect(18164): {"timestamp":1783931743164,"face_id":35,"face_count":1,"fps":22.4,"latency_ms":50,"source_width":320,"source_height":240,"face_box":{"x1":120,"y1":54,"x2":319,"y2":239},"left_eye_box":{"x1":163,"y1":126,"x2":214,"y2":153},"left_eye_center":{"x":189,"y":140},"right_eye_box":{"x1":242,"y1":124,"x2":290,"y2":151},"right_eye_center":{"x":266,"y":138},"eye_distance_px":77,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:43.733 D/EyeProtect(18164): {"timestamp":1783931743683,"face_id":35,"face_count":1,"fps":20.1,"latency_ms":44,"source_width":320,"source_height":240,"face_box":{"x1":101,"y1":50,"x2":319,"y2":239},"left_eye_box":{"x1":162,"y1":136,"x2":214,"y2":162},"left_eye_center":{"x":188,"y":149},"right_eye_box":{"x1":243,"y1":134,"x2":291,"y2":159},"right_eye_center":{"x":267,"y":146},"eye_distance_px":80,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:44.277 D/EyeProtect(18164): {"timestamp":1783931744226,"face_id":35,"face_count":1,"fps":20.7,"latency_ms":46,"source_width":320,"source_height":240,"face_box":{"x1":111,"y1":58,"x2":319,"y2":239},"left_eye_box":{"x1":163,"y1":139,"x2":216,"y2":165},"left_eye_center":{"x":189,"y":152},"right_eye_box":{"x1":245,"y1":136,"x2":293,"y2":162},"right_eye_center":{"x":269,"y":149},"eye_distance_px":80,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:44.809 D/EyeProtect(18164): {"timestamp":1783931744756,"face_id":35,"face_count":1,"fps":19.7,"latency_ms":48,"source_width":320,"source_height":240,"face_box":{"x1":122,"y1":67,"x2":319,"y2":239},"left_eye_box":{"x1":164,"y1":139,"x2":216,"y2":165},"left_eye_center":{"x":190,"y":152},"right_eye_box":{"x1":245,"y1":137,"x2":293,"y2":163},"right_eye_center":{"x":269,"y":150},"eye_distance_px":79,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:45.360 D/EyeProtect(18164): {"timestamp":1783931745296,"face_id":35,"face_count":1,"fps":21.1,"latency_ms":59,"source_width":320,"source_height":240,"face_box":{"x1":108,"y1":56,"x2":319,"y2":239},"left_eye_box":{"x1":164,"y1":140,"x2":216,"y2":166},"left_eye_center":{"x":190,"y":153},"right_eye_box":{"x1":245,"y1":137,"x2":293,"y2":163},"right_eye_center":{"x":269,"y":150},"eye_distance_px":79,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:45.908 D/EyeProtect(18164): {"timestamp":1783931745838,"face_id":35,"face_count":1,"fps":19.7,"latency_ms":64,"source_width":320,"source_height":240,"face_box":{"x1":122,"y1":69,"x2":319,"y2":239},"left_eye_box":{"x1":165,"y1":141,"x2":217,"y2":167},"left_eye_center":{"x":191,"y":154},"right_eye_box":{"x1":245,"y1":138,"x2":292,"y2":164},"right_eye_center":{"x":269,"y":151},"eye_distance_px":78,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:46.473 D/EyeProtect(18164): {"timestamp":1783931746406,"face_id":0,"face_count":1,"fps":16.8,"latency_ms":61,"source_width":320,"source_height":240,"face_box":{"x1":123,"y1":70,"x2":319,"y2":239},"left_eye_box":{"x1":165,"y1":141,"x2":217,"y2":167},"left_eye_center":{"x":191,"y":154},"right_eye_box":{"x1":246,"y1":138,"x2":294,"y2":164},"right_eye_center":{"x":270,"y":151},"eye_distance_px":79,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:47.010 D/EyeProtect(18164): {"timestamp":1783931746936,"face_id":35,"face_count":1,"fps":17.3,"latency_ms":69,"source_width":320,"source_height":240,"face_box":{"x1":107,"y1":55,"x2":319,"y2":239},"left_eye_box":{"x1":166,"y1":138,"x2":218,"y2":166},"left_eye_center":{"x":192,"y":152},"right_eye_box":{"x1":245,"y1":136,"x2":292,"y2":164},"right_eye_center":{"x":269,"y":150},"eye_distance_px":77,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:47.519 D/EyeProtect(18164): {"timestamp":1783931747446,"face_id":35,"face_count":1,"fps":19.3,"latency_ms":64,"source_width":320,"source_height":240,"face_box":{"x1":105,"y1":46,"x2":319,"y2":239},"left_eye_box":{"x1":165,"y1":130,"x2":216,"y2":160},"left_eye_center":{"x":190,"y":145},"right_eye_box":{"x1":243,"y1":127,"x2":290,"y2":156},"right_eye_center":{"x":267,"y":142},"eye_distance_px":76,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:48.068 D/EyeProtect(18164): {"timestamp":1783931748000,"face_id":35,"face_count":1,"fps":17.0,"latency_ms":62,"source_width":320,"source_height":240,"face_box":{"x1":89,"y1":58,"x2":313,"y2":239},"left_eye_box":{"x1":144,"y1":129,"x2":191,"y2":156},"left_eye_center":{"x":167,"y":142},"right_eye_box":{"x1":215,"y1":124,"x2":260,"y2":150},"right_eye_center":{"x":237,"y":137},"eye_distance_px":70,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
07-13 16:35:48.578 D/EyeProtect(18164): {"timestamp":1783931748501,"face_id":35,"face_count":1,"fps":16.3,"latency_ms":71,"source_width":320,"source_height":240,"face_box":{"x1":93,"y1":74,"x2":307,"y2":239},"left_eye_box":{"x1":141,"y1":136,"x2":187,"y2":164},"left_eye_center":{"x":164,"y":150},"right_eye_box":{"x1":210,"y1":133,"x2":254,"y2":161},"right_eye_center":{"x":232,"y":147},"eye_distance_px":68,"estimated_distance_cm":null,"distance_state":"NEEDS_CALIBRATION","distance_confidence":0.90,"distance_method":"calibrated_eye_center_distance"}
